order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time
1482512,390497,Han Dynasty,Japanese,10.349894127193012,Weekday,5,33,19
1482513,80707,Sushi Samba,Japanese,14.16489915980661,Weekend,5,20,23
1482514,95200,Shake Shack,Italian,12.57793660339685,Weekday,5,23,16
1482515,91662,Shake Shack,American,22.325867207814067,Weekend,4,28,22
1482516,356056,S'MAC,American,23.886256855395928,Weekend,Not given,24,25
1482517,42450,Shake Shack,American,22.515011231126437,Weekend,Not given,31,20
1482518,68345,Parm,Japanese,11.932015897715054,Weekend,Not given,33,19
1482519,127592,5 Napkin Burger,Japanese,34.30300173741227,Weekday,Not given,33,19
1482520,231074,Melt Shop,American,28.231526703337895,Weekday,5,29,20
1482521,107006,Cafe Mogador,Japanese,20.099707481334907,Weekday,Not given,31,16
1482522,259311,Sushi of Gari 46,American,33.66070672119196,Weekend,5,27,30
1482523,164217,Blue Ribbon Fried Chicken,Italian,38.25718468242899,Weekend,Not given,26,29
1482524,118862,The Meatball Shop,Japanese,32.200474342617824,Weekend,4,23,28
1482525,106880,Shake Shack,Mexican,24.395917440395497,Weekend,4,31,15
1482526,350150,Melt Shop,American,20.61043414599769,Weekend,3,30,33
1482527,50793,Vanessa's Dumplings,Chinese,38.729298316210304,Weekday,4,30,15
1482528,65509,Sushi of Gari 46,Chinese,36.14974077772367,Weekend,Not given,28,16
1482529,102975,The Smile,American,23.34286065537004,Weekend,3,22,24
1482530,105892,Chipotle Mexican Grill $1.99 Delivery,Mexican,20.209877111301434,Weekend,5,21,29
1482531,39906,Westville Hudson,American,18.535304216399478,Weekday,Not given,32,20
1482532,367124,Chipotle Mexican Grill $1.99 Delivery,American,37.08204358059036,Weekend,4,33,15
1482533,367546,Shake Shack,American,30.91912055711056,Weekend,Not given,28,20
1482534,75591,Tamarind TriBeCa,Italian,12.076730529420724,Weekend,5,24,23
1482535,179846,Blue Ribbon Sushi Izakaya,Chinese,20.91799724660357,Weekday,Not given,20,24
1482536,388463,Lantern Thai Kitchen,Chinese,19.14425287754131,Weekday,Not given,22,22
1482537,294289,Blue Ribbon Sushi,Korean,29.13054909113106,Weekend,Not given,29,30
1482538,151376,Shake Shack,Japanese,33.08512321402567,Weekend,5,25,29
1482539,107879,Xi'an Famous Foods,American,22.60860863402676,Weekday,5,23,25
1482540,285305,Westville Hudson,Italian,20.87922891988673,Weekend,Not given,25,22
1482541,116610,Osteria Morini,American,28.33328379266068,Weekend,Not given,31,17
1482542,319417,Shake Shack,American,20.36766735862986,Weekday,4,35,17
1482543,62859,Sushi of Gari Tribeca,Indian,8.847489628440456,Weekday,4,27,33
1482544,130298,Nobu Next Door,American,19.28051845770872,Weekend,3,29,25
1482545,54080,L'Express,Italian,14.169022979619564,Weekend,3,30,27
1482546,93269,RedFarm Hudson,Japanese,12.780511602087225,Weekday,Not given,34,15
1482547,271332,Shake Shack,American,21.69450830124798,Weekend,5,20,24
1482548,118789,Junoon,Indian,41.04937283030167,Weekday,5,23,22
1482549,352673,Five Guys Burgers and Fries,Indian,18.822147090500383,Weekday,4,21,29
1482550,42095,Pinto Nouveau Thai Bistro,Indian,19.32249104237911,Weekend,Not given,24,29
1482551,384381,The Meatball Shop,Japanese,34.25201613487724,Weekend,Not given,26,23
1482552,77587,Ravagh Persian Grill,Japanese,22.39680392669922,Weekend,5,22,16
1482553,184411,The Meatball Shop,American,11.610371608937337,Weekend,5,35,28
1482554,305993,Blue Ribbon Sushi Izakaya,American,32.90382292390269,Weekend,5,34,27
1482555,64979,Sarabeth's Restaurant,American,14.28340805450699,Weekend,4,24,31
1482556,222747,Shake Shack,American,23.7898115162256,Weekend,5,24,28
1482557,99758,Boqueria,Indian,11.217685319223346,Weekend,5,24,27
1482558,398965,Parm,American,12.756497872199951,Weekday,Not given,33,32
1482559,278398,Blue Ribbon Fried Chicken,Japanese,13.261088331216216,Weekday,4,22,28
1482560,145889,Shake Shack,Japanese,18.224704742603436,Weekend,Not given,26,15
1482561,361190,The Meatball Shop,Japanese,14.06611265841303,Weekend,Not given,20,23
1482562,370352,DuMont Burger,American,27.082739261857554,Weekday,Not given,20,26
1482563,184368,Shake Shack,Japanese,16.54398996401805,Weekday,Not given,28,33
1482564,338612,Sushi of Gari 46,American,14.320130564313077,Weekend,4,25,17
1482565,49056,Parm,Spanish,36.496586014240926,Weekend,Not given,34,27
1482566,61902,Shake Shack,American,28.40871742186694,Weekend,5,20,26
1482567,351872,Shake Shack,Italian,21.735421065710792,Weekend,Not given,31,23
1482568,200631,Parm,Japanese,22.782606174253253,Weekend,4,31,24
1482569,81303,Cafe Habana,American,25.348745062592652,Weekend,Not given,25,23
1482570,325212,The Smile,Italian,23.274135378007177,Weekend,Not given,26,26
1482571,73813,Shake Shack,Italian,20.40434392022022,Weekday,3,26,18
1482572,100997,Blue Ribbon Fried Chicken,Chinese,18.010403380279946,Weekday,Not given,28,27
1482573,113477,The Kati Roll Company,American,41.17344593575443,Weekend,5,20,16
1482574,325212,RedFarm Broadway,Korean,19.12993367890868,Weekend,4,21,33
1482575,106948,Parm,Japanese,30.360951761859226,Weekend,5,23,26
1482576,141672,Blue Ribbon Fried Chicken,American,16.4526077821608,Weekend,Not given,34,26
1482577,127192,J. G. Melon,Southern,10.960556050896285,Weekday,4,25,30
1482578,58987,RedFarm Broadway,Chinese,29.781354759818015,Weekday,5,24,15
1482579,39612,Blue Ribbon Sushi Bar & Grill,American,22.317184578103443,Weekend,4,28,26
1482580,111595,Cho Dang Gol,American,19.01622589880354,Weekend,Not given,33,26
1482581,292356,Sarabeth's East,Italian,17.298834203022476,Weekend,5,32,22
1482582,35352,Xi'an Famous Foods,American,27.043671314986764,Weekend,Not given,35,24
1482583,71613,Blue Ribbon Fried Chicken,Chinese,36.83247917040913,Weekend,5,20,28
1482584,365225,The Kati Roll Company,Japanese,28.39466399234159,Weekend,4,23,24
1482585,201512,Shake Shack,American,12.38888182986616,Weekend,4,27,33
1482586,336132,Cafeteria,Chinese,19.097240441062997,Weekend,5,26,29
1482587,402685,Cafe Habana,American,36.45694068524924,Weekend,5,26,25
1482588,280438,Westville Hudson,Chinese,29.41135045627708,Weekend,Not given,30,27
1482589,80466,Balade,Japanese,32.636999303394106,Weekday,Not given,27,21
1482590,259427,Blue Ribbon Sushi,Japanese,13.154965197115896,Weekday,5,27,18
1482591,53375,Blue Ribbon Fried Chicken,American,6.163137561083895,Weekend,Not given,21,26
1482592,97794,Chipotle Mexican Grill $1.99 Delivery,Middle Eastern,24.103953700096497,Weekend,5,35,25
1482593,142588,Five Guys Burgers and Fries,Italian,37.10174715893103,Weekday,3,33,28
1482594,60595,RedFarm Broadway,American,14.740470406405407,Weekend,Not given,20,29
1482595,302833,TAO,Mexican,16.420864204539022,Weekday,5,31,15
1482596,334662,Cafe Mogador,American,26.562012620300358,Weekday,4,25,15
1482597,62704,Frank Restaurant,Japanese,16.997622152862824,Weekend,Not given,20,25
1482598,145351,Han Dynasty,American,20.172345885122418,Weekend,5,30,19
1482599,112049,Blue Ribbon Fried Chicken,Italian,28.665775527146877,Weekday,Not given,23,20
1482600,146631,Terakawa Ramen,American,28.289936353944977,Weekend,5,25,30
1482601,165016,Osteria Morini,Italian,5.708200033954318,Weekday,5,32,24
1482602,97549,RedFarm Hudson,Italian,13.332110100367226,Weekend,4,28,19
1482603,379290,Momoya,American,21.569124180756305,Weekend,Not given,32,25
1482604,288778,Shake Shack,American,16.72770049378515,Weekend,Not given,20,29
1482605,141702,Dos Caminos,American,27.605676936549806,Weekend,4,30,32
1482606,68343,Yama Japanese Restaurant,Indian,12.967375749676865,Weekday,Not given,26,30
1482607,94523,Blue Ribbon Fried Chicken,American,10.560797517482515,Weekend,5,23,24
1482608,49004,The Kati Roll Company,American,20.447043154279804,Weekday,5,27,27
1482609,328374,Blue Ribbon Fried Chicken,Italian,25.567799422353694,Weekend,Not given,27,20
1482610,310749,Sushi of Gari 46,Japanese,15.915625860561992,Weekend,4,23,24
1482611,169978,Sushi of Gari 46,American,26.40991462489507,Weekday,4,33,28
1482612,399495,Han Dynasty,American,23.63214470365333,Weekend,5,35,22
1482613,361616,Shake Shack,Chinese,31.868943831988258,Weekend,3,21,23
1482614,199748,Parm,Chinese,22.09988594130189,Weekday,5,31,15
1482615,366414,P.J. Clarke's,Chinese,21.045515585086783,Weekend,Not given,27,25
1482616,318844,Shake Shack,Japanese,16.17511985082408,Weekday,Not given,35,26
1482617,365695,Shake Shack,Italian,17.98818865141565,Weekday,5,23,18
1482618,49674,Blue Ribbon Sushi,American,22.21871320923783,Weekend,4,29,27
1482619,92407,Jack's Wife Freda,American,8.91982089388183,Weekend,Not given,33,26
1482620,142399,Momoya,American,13.779184210710882,Weekend,5,27,24
1482621,165665,Blue Ribbon Sushi Izakaya,Italian,15.59169102540694,Weekend,4,21,21
1482622,335228,Han Dynasty,Chinese,30.044756363581953,Weekday,Not given,26,23
1482623,344311,Big Wong Restaurant _¤¾Ñ¼,Italian,39.67353656900052,Weekend,Not given,27,24
1482624,327664,Westville Hudson,Japanese,27.057149193268817,Weekday,5,25,26
1482625,87019,Shake Shack,Japanese,26.454873838976468,Weekend,3,25,18
1482626,369212,Blue Ribbon Sushi Bar & Grill,Middle Eastern,9.014940203325363,Weekend,4,27,17
1482627,101328,Shake Shack,Italian,24.89058373456113,Weekday,5,28,28
1482628,370023,Nobu Next Door,Chinese,7.771990009397987,Weekday,5,32,21
1482629,99228,The Smile,Mediterranean,28.168359979300355,Weekend,Not given,24,27
1482630,214894,Blue Ribbon Fried Chicken,Italian,35.62602376469311,Weekend,4,22,33
1482631,91162,RedFarm Broadway,Chinese,19.82081346499537,Weekend,4,23,31
1482632,144984,RedFarm Hudson,Chinese,37.09078974912663,Weekend,Not given,34,30
1482633,67748,Melt Shop,Mexican,21.77154768168322,Weekend,Not given,34,17
1482634,169448,L'Express,Chinese,23.023053129924058,Weekend,3,23,17
1482635,61194,The Meatball Shop,Southern,19.071844014660474,Weekend,4,27,29
1482636,304908,Chipotle Mexican Grill $1.99 Delivery,Japanese,41.9046238119727,Weekend,Not given,33,29
1482637,136239,Shake Shack,Indian,16.920304197907168,Weekend,4,27,28
1482638,355448,Ravagh Persian Grill,American,25.710539043376244,Weekday,5,22,33
1482639,90656,Haandi,American,19.216887938960706,Weekend,5,35,29
1482640,284226,Shake Shack,Korean,12.370199319164975,Weekend,4,25,24
1482641,47399,Empanada Mama (closed),Japanese,15.233004899175342,Weekend,Not given,26,17
1482642,62101,Haveli Indian Restaurant,Indian,19.973056947492267,Weekend,Not given,32,27
1482643,126262,Pinto Nouveau Thai Bistro,Italian,23.584755953758005,Weekend,5,26,17
1482644,132077,Chipotle Mexican Grill $1.99 Delivery,American,32.254747377129696,Weekend,4,32,20
1482645,150484,Parm,American,18.57262254812458,Weekend,5,21,27
1482646,198772,Nobu Next Door,Japanese,19.89970515587974,Weekend,Not given,22,18
1482647,119508,Blue Ribbon Sushi,American,15.421166807122646,Weekday,4,25,31
1482648,77776,P.J. Clarke's,Mexican,18.48131861085032,Weekend,Not given,28,16
1482649,283844,Vanessa's Dumplings,French,21.547443837445485,Weekday,3,26,21
1482650,268378,Nobu Next Door,American,28.04305223464214,Weekend,5,33,25
1482651,200735,Five Guys Burgers and Fries,Japanese,22.949823251356346,Weekend,Not given,35,22
1482652,74395,RedFarm Broadway,American,26.92725238389972,Weekend,Not given,29,17
1482653,53699,Sushi of Gari Tribeca,Japanese,15.252982481024755,Weekend,Not given,23,17
1482654,95614,Blue Ribbon Fried Chicken,Japanese,8.471279884930205,Weekend,5,22,20
1482655,106491,Parm,American,19.79035956950972,Weekend,5,35,18
1482656,55720,The Meatball Shop,Mexican,7.170165175487103,Weekend,5,20,19
1482657,231531,Blue Ribbon Fried Chicken,Italian,14.098841486247675,Weekend,3,24,19
1482658,336102,Tamarind TriBeCa,Chinese,32.29019485765017,Weekend,Not given,23,18
1482659,111976,The Meatball Shop,Japanese,34.09746115701923,Weekend,5,21,25
1482660,390240,Shake Shack,Japanese,15.405198765157019,Weekend,Not given,28,27
1482661,231531,CafÌ© China,Japanese,21.05589834918669,Weekday,Not given,27,30
1482662,202012,L'Express,Italian,9.020817514290714,Weekend,3,23,16
1482663,50238,Vanessa's Dumplings,Japanese,20.237985586176407,Weekend,4,29,30
1482664,323162,Blue Ribbon Sushi,Italian,20.42412943310359,Weekend,Not given,29,30
1482665,70722,Shake Shack,Mexican,20.51238894986922,Weekday,Not given,35,29
1482666,370109,Shake Shack,American,10.814159673443179,Weekday,Not given,26,25
1482667,93146,Parm,Chinese,22.688639580269182,Weekend,5,34,20
1482668,64196,Blue Ribbon Brooklyn,Italian,25.154607942576376,Weekend,5,32,27
1482669,64979,Shake Shack,Japanese,24.076937430645216,Weekday,5,30,26
1482670,359228,TAO,Japanese,40.53030059960097,Weekday,Not given,20,27
1482671,371096,Burger Joint,American,25.77426393254948,Weekday,Not given,29,22
1482672,74895,The Meatball Shop,American,23.078104952603574,Weekend,5,29,15
1482673,241659,TAO,Japanese,26.434097008958883,Weekday,5,34,21
1482674,140616,Blue Ribbon Fried Chicken,Japanese,26.83915196172521,Weekend,5,34,18
1482675,68899,Yama 49,Japanese,11.553422636159699,Weekday,Not given,20,29
1482676,157797,Melt Shop,Japanese,20.79663522707001,Weekday,4,30,30
1482677,201441,Burger Joint,Chinese,14.90121729749027,Weekday,Not given,28,24
1482678,121476,Blue Ribbon Fried Chicken,American,15.98039729420724,Weekend,5,31,24
1482679,357562,Parm,Japanese,22.837590612831168,Weekend,4,30,18
1482680,156025,The Odeon,Japanese,37.020963102862666,Weekend,Not given,21,18
1482681,250507,RedFarm Hudson,Japanese,40.500674885657595,Weekend,4,21,23
1482682,79258,Burger Joint,Chinese,31.919812655317678,Weekend,Not given,20,25
1482683,371660,Parm,Mexican,20.09152740226831,Weekend,5,21,27
1482684,270495,Vanessa's Dumpling House,Japanese,15.994917855751837,Weekday,Not given,20,29
1482685,304793,Xi'an Famous Foods,Middle Eastern,16.165546661843777,Weekend,Not given,33,23
1482686,127904,Go! Go! Curry!,American,32.924414955720145,Weekend,5,23,24
1482687,151077,Rubirosa,American,40.426799604514514,Weekend,4,24,26
1482688,42468,Blue Ribbon Fried Chicken,American,12.295140679520918,Weekend,5,34,15
1482689,334698,Blue Ribbon Sushi Bar & Grill,Japanese,26.365543037711145,Weekend,Not given,33,26
1482690,46872,Sushi of Gari Tribeca,Japanese,21.480176427408892,Weekday,4,35,16
1482691,98034,The Meatball Shop,Indian,29.990156935813186,Weekday,Not given,21,15
1482692,53360,12 Chairs,Japanese,43.6543574821939,Weekend,Not given,25,30
1482693,107410,Han Dynasty,American,12.142143719335568,Weekday,5,21,30
1482694,148692,Blue Ribbon Sushi Bar & Grill,Japanese,14.013905387737744,Weekday,5,34,18
1482695,58477,P.J. Clarke's,American,9.410807953747696,Weekend,Not given,30,25
1482696,154108,The Meatball Shop,Italian,34.44663038287171,Weekend,Not given,32,23
1482697,367154,Burger Joint,Japanese,27.9597609131614,Weekday,5,20,31
1482698,351180,Blue Ribbon Sushi Bar & Grill,American,19.27502993501842,Weekend,Not given,22,26
1482699,125136,Byblos Restaurant,Japanese,12.002579186690895,Weekend,5,22,20
1482700,15869,Blue Ribbon Fried Chicken,American,15.128360902075197,Weekend,4,22,30
1482701,342077,Shake Shack,Italian,19.3637874999719,Weekend,5,24,17
1482702,52772,Westville Hudson,American,19.229736642631106,Weekday,Not given,27,26
1482703,54621,Parm,American,33.595246341396205,Weekday,5,27,19
1482704,68190,Five Guys Burgers and Fries,American,15.909383880052147,Weekend,Not given,20,28
1482705,53302,The Smile,Italian,18.100130329318205,Weekday,3,20,21
1482706,186486,The Meatball Shop,Indian,20.321467618817675,Weekday,3,27,18
1482707,61039,RedFarm Broadway,American,18.140207835642048,Weekend,5,25,23
1482708,78879,Dos Caminos,American,18.294093433332865,Weekend,Not given,20,21
1482709,66055,Otto Enoteca Pizzeria,Chinese,37.65145926131279,Weekday,Not given,34,33
1482710,264442,The Meatball Shop,American,28.92057020763158,Weekend,Not given,28,26
1482711,198772,Le Zie 2000 Trattoria,American,23.040370753847508,Weekend,Not given,28,18
1482712,376591,Parm,Chinese,19.60769607283684,Weekday,3,28,24
1482713,104591,Blue Ribbon Sushi Izakaya,Japanese,16.875019762454187,Weekday,4,31,15
1482714,348566,Tres Carnes,Chinese,37.481298466584164,Weekend,4,29,32
1482715,175673,Blue Ribbon Sushi,Italian,41.04071067578338,Weekend,Not given,24,27
1482716,121033,Delicatessen,Japanese,27.000223618470354,Weekend,5,25,24
1482717,43561,Bareburger,Italian,19.7509187891687,Weekend,Not given,26,32
1482718,61601,Saravanaa Bhavan,Japanese,27.49518232196118,Weekend,Not given,29,33
1482719,255456,Shake Shack,American,22.748939528084875,Weekend,5,30,19
1482720,48782,Junoon,Japanese,24.94892770331314,Weekend,Not given,22,23
1482721,80904,The Meatball Shop,Japanese,7.48747728626526,Weekend,5,34,24
1482722,58175,Parm,American,12.873845111323021,Weekend,3,30,23
1482723,120460,Parm,Italian,26.276375544601553,Weekend,4,21,32
1482724,390240,Shake Shack,Japanese,16.482635455001926,Weekend,5,25,31
1482725,127162,Blue Ribbon Brooklyn,Japanese,11.563417770635436,Weekend,4,34,21
1482726,141931,Shake Shack,American,17.383416042998473,Weekend,Not given,34,32
1482727,48101,Mission Cantina,American,31.697411403815273,Weekend,Not given,35,27
1482728,52845,Empanada Mama (closed),American,16.979050735178532,Weekday,5,21,15
1482729,143316,RedFarm Hudson,Mexican,14.47014753043121,Weekend,5,30,28
1482730,323162,Shake Shack,Japanese,31.226374159604184,Weekend,Not given,32,24
1482731,154022,Shake Shack,Japanese,8.605075576983344,Weekday,Not given,26,24
1482732,220199,Waverly Diner,Japanese,17.530260829241133,Weekend,Not given,24,18
1482733,73726,Blue Ribbon Brooklyn,American,19.67334995267386,Weekend,4,20,26
1482734,63111,Shake Shack,Japanese,35.546220109502066,Weekend,4,23,18
1482735,374839,The Kati Roll Company,Chinese,18.78266086848322,Weekend,5,34,29
1482736,129165,Melt Shop,Middle Eastern,26.253499136473852,Weekend,5,34,15
1482737,47250,Vanessa's Dumpling House,American,13.04579022433823,Weekend,Not given,25,23
1482738,79387,Blue Ribbon Sushi,Japanese,30.321293570437472,Weekend,5,20,19
1482739,77311,TAO,Japanese,21.446008940025685,Weekday,Not given,31,25
1482740,385493,Nobu Next Door,American,20.428084854180725,Weekday,3,22,23
1482741,73196,Blue Ribbon Sushi,Italian,19.589879548837743,Weekday,Not given,33,32
1482742,78603,Cafe Habana,Italian,17.448979157888353,Weekend,Not given,35,17
1482743,177793,Jack's Wife Freda,American,24.71882889067181,Weekend,Not given,27,30
